Data sorteio: 11/03/1996; Acumulou: sim; Número do Concurso: 1; Dezenas Sorteadas: 41, 05, 04, 52, 30, 33
Data sorteio: 16/09/2015; Acumulou: sim; Número do Concurso: 1742; Dezenas Sorteadas: 23, 27, 21, 19, 52, 11
Data sorteio: 19/09/2015; Acumulou: sim; Número do Concurso: 1743; Dezenas Sorteadas: 34, 31, 29, 04, 10, 35
Data sorteio: 23/09/2015; Acumulou: sim; Número do Concurso: 1744; Dezenas Sorteadas: 12, 09, 56, 29, 14, 42
Data sorteio: 26/09/2015; Acumulou: sim; Número do Concurso: 1745; Dezenas Sorteadas: 13, 47, 60, 18, 52, 09
Data sorteio: 30/09/2015; Acumulou: sim; Número do Concurso: 1746; Dezenas Sorteadas: 37, 40, 06, 58, 41, 18
Data sorteio: 03/10/2015; Acumulou: não; Número do Concurso: 1747; Dezenas Sorteadas: 53, 34, 59, 33, 48, 06
Data sorteio: 07/10/2015; Acumulou: sim; Número do Concurso: 1748; Dezenas Sorteadas: 02, 53, 13, 49, 10, 41
Data sorteio: 10/10/2015; Acumulou: sim; Número do Concurso: 1749; Dezenas Sorteadas: 33, 13, 14, 03, 43, 29
Data sorteio: 13/10/2015; Acumulou: sim; Número do Concurso: 1750; Dezenas Sorteadas: 17, 41, 48, 15, 20, 31
Data sorteio: 15/10/2015; Acumulou: sim; Número do Concurso: 1751; Dezenas Sorteadas: 42, 22, 51, 23, 57, 15
Data sorteio: 17/10/2015; Acumulou: sim; Número do Concurso: 1752; Dezenas Sorteadas: 36, 53, 55, 37, 60, 09
Data sorteio: 21/10/2015; Acumulou: não; Número do Concurso: 1753; Dezenas Sorteadas: 54, 08, 45, 29, 35, 15
Data sorteio: 24/10/2015; Acumulou: sim; Número do Concurso: 1754; Dezenas Sorteadas: 20, 31, 40, 30, 27, 53
Data sorteio: 28/10/2015; Acumulou: sim; Número do Concurso: 1755; Dezenas Sorteadas: 48, 05, 30, 18, 08, 02
Data sorteio: 31/10/2015; Acumulou: sim; Número do Concurso: 1756; Dezenas Sorteadas: 28, 13, 06, 14, 45, 35
Data sorteio: 04/11/2015; Acumulou: sim; Número do Concurso: 1757; Dezenas Sorteadas: 43, 13, 28, 56, 37, 25
Data sorteio: 07/11/2015; Acumulou: sim; Número do Concurso: 1758; Dezenas Sorteadas: 06, 23, 16, 11, 42, 36
Data sorteio: 10/11/2015; Acumulou: sim; Número do Concurso: 1759; Dezenas Sorteadas: 02, 14, 21, 60, 22, 51
Data sorteio: 13/11/2015; Acumulou: sim; Número do Concurso: 1760; Dezenas Sorteadas: 25, 10, 24, 47, 48, 36
Data sorteio: 14/11/2015; Acumulou: sim; Número do Concurso: 1761; Dezenas Sorteadas: 53, 36, 10, 09, 50, 55
Data sorteio: 18/11/2015; Acumulou: sim; Número do Concurso: 1762; Dezenas Sorteadas: 45, 59, 42, 55, 32, 26
Data sorteio: 21/11/2015; Acumulou: sim; Número do Concurso: 1763; Dezenas Sorteadas: 21, 09, 15, 36, 12, 31
Data sorteio: 25/11/2015; Acumulou: não; Número do Concurso: 1764; Dezenas Sorteadas: 06, 07, 41, 39, 29, 55
Data sorteio: 28/11/2015; Acumulou: sim; Número do Concurso: 1765; Dezenas Sorteadas: 01, 28, 56, 37, 06, 58
Data sorteio: 02/12/2015; Acumulou: sim; Número do Concurso: 1766; Dezenas Sorteadas: 60, 23, 22, 46, 53, 41
Data sorteio: 05/12/2015; Acumulou: sim; Número do Concurso: 1767; Dezenas Sorteadas: 44, 26, 39, 35, 16, 45
Data sorteio: 09/12/2015; Acumulou: sim; Número do Concurso: 1768; Dezenas Sorteadas: 35, 11, 07, 50, 34, 05
Data sorteio: 12/12/2015; Acumulou: sim; Número do Concurso: 1769; Dezenas Sorteadas: 32, 44, 54, 60, 47, 37
Data sorteio: 16/12/2015; Acumulou: sim; Número do Concurso: 1770; Dezenas Sorteadas: 34, 30, 41, 11, 27, 26
Data sorteio: 19/12/2015; Acumulou: sim; Número do Concurso: 1771; Dezenas Sorteadas: 38, 02, 27, 28, 32, 20
Data sorteio: 22/12/2015; Acumulou: não; Número do Concurso: 1772; Dezenas Sorteadas: 27, 39, 19, 41, 12, 45
Data sorteio: 24/12/2015; Acumulou: sim; Número do Concurso: 1773; Dezenas Sorteadas: 45, 41, 39, 30, 15, 59
Data sorteio: 26/12/2015; Acumulou: sim; Número do Concurso: 1774; Dezenas Sorteadas: 01, 52, 30, 60, 20, 12
Data sorteio: 31/12/2015; Acumulou: não; Número do Concurso: 1775; Dezenas Sorteadas: 31, 02, 51, 42, 18, 56
Data sorteio: 02/01/2016; Acumulou: sim; Número do Concurso: 1776; Dezenas Sorteadas: 39, 11, 48, 14, 19, 10
Data sorteio: 06/01/2016; Acumulou: sim; Número do Concurso: 1777; Dezenas Sorteadas: 55, 04, 44, 38, 19, 52
Data sorteio: 09/01/2016; Acumulou: sim; Número do Concurso: 1778; Dezenas Sorteadas: 04, 38, 48, 10, 45, 40
Data sorteio: 12/01/2016; Acumulou: sim; Número do Concurso: 1779; Dezenas Sorteadas: 25, 56, 30, 12, 39, 57
Data sorteio: 14/01/2016; Acumulou: sim; Número do Concurso: 1780; Dezenas Sorteadas: 20, 06, 33, 22, 31, 34
Data sorteio: 16/01/2016; Acumulou: não; Número do Concurso: 1781; Dezenas Sorteadas: 22, 08, 52, 01, 53, 49
Data sorteio: 20/01/2016; Acumulou: sim; Número do Concurso: 1782; Dezenas Sorteadas: 34, 57, 47, 18, 06, 52
Data sorteio: 23/01/2016; Acumulou: sim; Número do Concurso: 1783; Dezenas Sorteadas: 38, 16, 21, 04, 18, 06
Data sorteio: 27/01/2016; Acumulou: sim; Número do Concurso: 1784; Dezenas Sorteadas: 30, 15, 54, 55, 26, 04
Data sorteio: 30/01/2016; Acumulou: sim; Número do Concurso: 1785; Dezenas Sorteadas: 27, 05, 42, 54, 41, 11
Data sorteio: 02/02/2016; Acumulou: sim; Número do Concurso: 1786; Dezenas Sorteadas: 34, 08, 02, 21, 25, 06
Data sorteio: 04/02/2016; Acumulou: não; Número do Concurso: 1787; Dezenas Sorteadas: 01, 29, 13, 25, 05, 26
Data sorteio: 06/02/2016; Acumulou: sim; Número do Concurso: 1788; Dezenas Sorteadas: 42, 45, 56, 13, 03, 59
Data sorteio: 10/02/2016; Acumulou: sim; Número do Concurso: 1789; Dezenas Sorteadas: 57, 59, 06, 25, 43, 58
Data sorteio: 13/02/2016; Acumulou: sim; Número do Concurso: 1790; Dezenas Sorteadas: 28, 13, 11, 26, 50, 27
Data sorteio: 17/02/2016; Acumulou: sim; Número do Concurso: 1791; Dezenas Sorteadas: 55, 12, 50, 18, 53, 46
Data sorteio: 20/02/2016; Acumulou: sim; Número do Concurso: 1792; Dezenas Sorteadas: 47, 41, 18, 17, 02, 16
Data sorteio: 24/02/2016; Acumulou: não; Número do Concurso: 1793; Dezenas Sorteadas: 56, 13, 22, 54, 14, 58
Data sorteio: 27/02/2016; Acumulou: não; Número do Concurso: 1794; Dezenas Sorteadas: 01, 05, 37, 60, 34, 40
Data sorteio: 02/03/2016; Acumulou: sim; Número do Concurso: 1795; Dezenas Sorteadas: 55, 50, 42, 58, 47, 30
Data sorteio: 05/03/2016; Acumulou: não; Número do Concurso: 1796; Dezenas Sorteadas: 54, 22, 48, 34, 23, 53
Data sorteio: 08/03/2016; Acumulou: sim; Número do Concurso: 1797; Dezenas Sorteadas: 02, 57, 35, 13, 54, 14
Data sorteio: 10/03/2016; Acumulou: sim; Número do Concurso: 1798; Dezenas Sorteadas: 09, 28, 45, 02, 23, 53
Data sorteio: 12/03/2016; Acumulou: sim; Número do Concurso: 1799; Dezenas Sorteadas: 53, 01, 03, 04, 51, 39
Data sorteio: 16/03/2016; Acumulou: não; Número do Concurso: 1800; Dezenas Sorteadas: 31, 56, 16, 06, 11, 19
Data sorteio: 19/03/2016; Acumulou: sim; Número do Concurso: 1801; Dezenas Sorteadas: 19, 45, 43, 06, 54, 34
Data sorteio: 23/03/2016; Acumulou: sim; Número do Concurso: 1802; Dezenas Sorteadas: 06, 14, 02, 17, 44, 13
Data sorteio: 26/03/2016; Acumulou: sim; Número do Concurso: 1803; Dezenas Sorteadas: 04, 29, 08, 49, 38, 50
Data sorteio: 30/03/2016; Acumulou: sim; Número do Concurso: 1804; Dezenas Sorteadas: 20, 50, 48, 59, 28, 21
Data sorteio: 02/04/2016; Acumulou: sim; Número do Concurso: 1805; Dezenas Sorteadas: 17, 49, 27, 22, 57, 31
Data sorteio: 06/04/2016; Acumulou: sim; Número do Concurso: 1806; Dezenas Sorteadas: 11, 42, 55, 58, 35, 20
Data sorteio: 09/04/2016; Acumulou: sim; Número do Concurso: 1807; Dezenas Sorteadas: 43, 15, 22, 01, 16, 25
Data sorteio: 13/04/2016; Acumulou: sim; Número do Concurso: 1808; Dezenas Sorteadas: 20, 25, 45, 02, 41, 14
Data sorteio: 16/04/2016; Acumulou: sim; Número do Concurso: 1809; Dezenas Sorteadas: 23, 12, 54, 46, 09, 24
Data sorteio: 20/04/2016; Acumulou: não; Número do Concurso: 1810; Dezenas Sorteadas: 56, 10, 43, 50, 01, 25
Data sorteio: 23/04/2016; Acumulou: sim; Número do Concurso: 1811; Dezenas Sorteadas: 32, 37, 05, 35, 17, 57
Data sorteio: 27/04/2016; Acumulou: sim; Número do Concurso: 1812; Dezenas Sorteadas: 45, 34, 23, 20, 37, 32
Data sorteio: 30/04/2016; Acumulou: sim; Número do Concurso: 1813; Dezenas Sorteadas: 51, 09, 13, 15, 19, 11
Data sorteio: 03/05/2016; Acumulou: sim; Número do Concurso: 1814; Dezenas Sorteadas: 53, 51, 27, 11, 46, 09
Data sorteio: 05/05/2016; Acumulou: não; Número do Concurso: 1815; Dezenas Sorteadas: 60, 08, 25, 39, 41, 11
Data sorteio: 07/05/2016; Acumulou: sim; Número do Concurso: 1816; Dezenas Sorteadas: 12, 10, 46, 28, 22, 05
Data sorteio: 11/05/2016; Acumulou: sim; Número do Concurso: 1817; Dezenas Sorteadas: 47, 01, 26, 55, 39, 04
Data sorteio: 14/05/2016; Acumulou: sim; Número do Concurso: 1818; Dezenas Sorteadas: 10, 53, 15, 02, 06, 56
Data sorteio: 18/05/2016; Acumulou: sim; Número do Concurso: 1819; Dezenas Sorteadas: 37, 26, 18, 30, 33, 17
Data sorteio: 21/05/2016; Acumulou: sim; Número do Concurso: 1820; Dezenas Sorteadas: 27, 19, 23, 03, 45, 40
Data sorteio: 25/05/2016; Acumulou: não; Número do Concurso: 1821; Dezenas Sorteadas: 53, 31, 19, 52, 36, 22
Data sorteio: 28/05/2016; Acumulou: sim; Número do Concurso: 1822; Dezenas Sorteadas: 22, 53, 26, 01, 43, 50
Data sorteio: 01/06/2016; Acumulou: sim; Número do Concurso: 1823; Dezenas Sorteadas: 54, 34, 59, 21, 09, 04
Data sorteio: 04/06/2016; Acumulou: sim; Número do Concurso: 1824; Dezenas Sorteadas: 19, 30, 60, 12, 06, 05
Data sorteio: 07/06/2016; Acumulou: não; Número do Concurso: 1825; Dezenas Sorteadas: 21, 54, 10, 50, 51, 11
Data sorteio: 09/06/2016; Acumulou: sim; Número do Concurso: 1826; Dezenas Sorteadas: 43, 48, 32, 19, 17, 51
Data sorteio: 11/06/2016; Acumulou: sim; Número do Concurso: 1827; Dezenas Sorteadas: 43, 33, 53, 26, 54, 42
Data sorteio: 15/06/2016; Acumulou: sim; Número do Concurso: 1828; Dezenas Sorteadas: 40, 32, 11, 06, 59, 48
Data sorteio: 18/06/2016; Acumulou: sim; Número do Concurso: 1829; Dezenas Sorteadas: 53, 32, 30, 07, 24, 13
Data sorteio: 22/06/2016; Acumulou: não; Número do Concurso: 1830; Dezenas Sorteadas: 29, 03, 54, 07, 37, 60
Data sorteio: 25/06/2016; Acumulou: não; Número do Concurso: 1831; Dezenas Sorteadas: 55, 15, 48, 32, 28, 27
Data sorteio: 29/06/2016; Acumulou: sim; Número do Concurso: 1832; Dezenas Sorteadas: 34, 47, 57, 56, 14, 46
Data sorteio: 02/07/2016; Acumulou: sim; Número do Concurso: 1833; Dezenas Sorteadas: 02, 42, 03, 27, 16, 07
Data sorteio: 06/07/2016; Acumulou: não; Número do Concurso: 1834; Dezenas Sorteadas: 02, 22, 51, 24, 48, 17
Data sorteio: 09/07/2016; Acumulou: sim; Número do Concurso: 1835; Dezenas Sorteadas: 50, 36, 08, 28, 47, 58
Data sorteio: 12/07/2016; Acumulou: sim; Número do Concurso: 1836; Dezenas Sorteadas: 59, 18, 45, 60, 08, 15
Data sorteio: 14/07/2016; Acumulou: sim; Número do Concurso: 1837; Dezenas Sorteadas: 41, 48, 57, 50, 44, 54
Data sorteio: 16/07/2016; Acumulou: não; Número do Concurso: 1838; Dezenas Sorteadas: 59, 24, 30, 08, 57, 05
Data sorteio: 20/07/2016; Acumulou: sim; Número do Concurso: 1839; Dezenas Sorteadas: 28, 32, 22, 56, 58, 07
Data sorteio: 23/07/2016; Acumulou: sim; Número do Concurso: 1840; Dezenas Sorteadas: 33, 41, 48, 15, 17, 47
Data sorteio: 27/07/2016; Acumulou: sim; Número do Concurso: 1841; Dezenas Sorteadas: 06, 51, 13, 38, 49, 03
Data sorteio: 30/07/2016; Acumulou: não; Número do Concurso: 1842; Dezenas Sorteadas: 18, 43, 22, 24, 16, 34
Data sorteio: 03/08/2016; Acumulou: não; Número do Concurso: 1843; Dezenas Sorteadas: 28, 26, 33, 41, 08, 54
Data sorteio: 06/08/2016; Acumulou: sim; Número do Concurso: 1844; Dezenas Sorteadas: 04, 03, 37, 39, 48, 50
Data sorteio: 09/08/2016; Acumulou: sim; Número do Concurso: 1845; Dezenas Sorteadas: 09, 03, 29, 13, 30, 51
Data sorteio: 11/08/2016; Acumulou: sim; Número do Concurso: 1846; Dezenas Sorteadas: 49, 26, 30, 34, 24, 06
Data sorteio: 13/08/2016; Acumulou: sim; Número do Concurso: 1847; Dezenas Sorteadas: 45, 01, 57, 49, 50, 06
Data sorteio: 17/08/2016; Acumulou: sim; Número do Concurso: 1848; Dezenas Sorteadas: 58, 41, 50, 40, 09, 55
Data sorteio: 20/08/2016; Acumulou: sim; Número do Concurso: 1849; Dezenas Sorteadas: 35, 27, 03, 11, 44, 05
Data sorteio: 24/08/2016; Acumulou: não; Número do Concurso: 1850; Dezenas Sorteadas: 24, 32, 23, 40, 41, 38
Data sorteio: 27/08/2016; Acumulou: sim; Número do Concurso: 1851; Dezenas Sorteadas: 35, 22, 08, 37, 21, 18
Data sorteio: 31/08/2016; Acumulou: sim; Número do Concurso: 1852; Dezenas Sorteadas: 29, 13, 49, 50, 45, 17
Data sorteio: 03/09/2016; Acumulou: não; Número do Concurso: 1853; Dezenas Sorteadas: 02, 41, 39, 01, 34, 45
Data sorteio: 08/09/2016; Acumulou: sim; Número do Concurso: 1854; Dezenas Sorteadas: 59, 30, 43, 31, 34, 25
Data sorteio: 10/09/2016; Acumulou: sim; Número do Concurso: 1855; Dezenas Sorteadas: 06, 38, 24, 39, 15, 10
Data sorteio: 14/09/2016; Acumulou: sim; Número do Concurso: 1856; Dezenas Sorteadas: 14, 09, 02, 32, 22, 37
Data sorteio: 17/09/2016; Acumulou: sim; Número do Concurso: 1857; Dezenas Sorteadas: 53, 35, 52, 25, 23, 13
Data sorteio: 20/09/2016; Acumulou: sim; Número do Concurso: 1858; Dezenas Sorteadas: 55, 30, 28, 59, 33, 22
Data sorteio: 22/09/2016; Acumulou: sim; Número do Concurso: 1859; Dezenas Sorteadas: 13, 26, 01, 21, 14, 51
Data sorteio: 24/09/2016; Acumulou: não; Número do Concurso: 1860; Dezenas Sorteadas: 10, 40, 30, 44, 36, 60
Data sorteio: 28/09/2016; Acumulou: sim; Número do Concurso: 1861; Dezenas Sorteadas: 45, 09, 60, 02, 35, 04
Data sorteio: 01/10/2016; Acumulou: não; Número do Concurso: 1862; Dezenas Sorteadas: 08, 49, 35, 42, 56, 02
Data sorteio: 05/10/2016; Acumulou: sim; Número do Concurso: 1863; Dezenas Sorteadas: 23, 45, 16, 58, 59, 56
Data sorteio: 08/10/2016; Acumulou: sim; Número do Concurso: 1864; Dezenas Sorteadas: 05, 04, 37, 40, 60, 14
Data sorteio: 13/10/2016; Acumulou: sim; Número do Concurso: 1865; Dezenas Sorteadas: 42, 05, 32, 37, 01, 31
Data sorteio: 15/10/2016; Acumulou: sim; Número do Concurso: 1866; Dezenas Sorteadas: 14, 36, 60, 38, 17, 44
Data sorteio: 18/10/2016; Acumulou: sim; Número do Concurso: 1867; Dezenas Sorteadas: 03, 43, 21, 17, 22, 10
Data sorteio: 20/10/2016; Acumulou: sim; Número do Concurso: 1868; Dezenas Sorteadas: 25, 05, 31, 01, 28, 23
Data sorteio: 22/10/2016; Acumulou: sim; Número do Concurso: 1869; Dezenas Sorteadas: 11, 26, 24, 52, 40, 23
Data sorteio: 26/10/2016; Acumulou: sim; Número do Concurso: 1870; Dezenas Sorteadas: 30, 40, 33, 18, 20, 32
Data sorteio: 29/10/2016; Acumulou: não; Número do Concurso: 1871; Dezenas Sorteadas: 17, 58, 33, 52, 11, 03
Data sorteio: 03/11/2016; Acumulou: sim; Número do Concurso: 1872; Dezenas Sorteadas: 39, 11, 56, 46, 13, 25
Data sorteio: 05/11/2016; Acumulou: sim; Número do Concurso: 1873; Dezenas Sorteadas: 25, 05, 53, 28, 41, 54
Data sorteio: 08/11/2016; Acumulou: sim; Número do Concurso: 1874; Dezenas Sorteadas: 43, 28, 10, 37, 47, 44
Data sorteio: 10/11/2016; Acumulou: não; Número do Concurso: 1875; Dezenas Sorteadas: 53, 45, 47, 01, 52, 55
Data sorteio: 12/11/2016; Acumulou: sim; Número do Concurso: 1876; Dezenas Sorteadas: 07, 18, 51, 41, 44, 39
Data sorteio: 16/11/2016; Acumulou: sim; Número do Concurso: 1877; Dezenas Sorteadas: 35, 13, 32, 16, 24, 23
Data sorteio: 19/11/2016; Acumulou: sim; Número do Concurso: 1878; Dezenas Sorteadas: 56, 26, 40, 16, 57, 12
Data sorteio: 23/11/2016; Acumulou: não; Número do Concurso: 1879; Dezenas Sorteadas: 20, 58, 10, 59, 57, 05
Data sorteio: 26/11/2016; Acumulou: sim; Número do Concurso: 1880; Dezenas Sorteadas: 19, 51, 56, 16, 05, 37
Data sorteio: 30/11/2016; Acumulou: não; Número do Concurso: 1881; Dezenas Sorteadas: 30, 10, 53, 44, 03, 56
Data sorteio: 03/12/2016; Acumulou: sim; Número do Concurso: 1882; Dezenas Sorteadas: 41, 35, 37, 10, 19, 09
Data sorteio: 07/12/2016; Acumulou: sim; Número do Concurso: 1883; Dezenas Sorteadas: 28, 59, 16, 47, 27, 60
Data sorteio: 10/12/2016; Acumulou: sim; Número do Concurso: 1884; Dezenas Sorteadas: 38, 01, 32, 04, 23, 59
Data sorteio: 14/12/2016; Acumulou: sim; Número do Concurso: 1885; Dezenas Sorteadas: 59, 07, 18, 23, 32, 14
Data sorteio: 17/12/2016; Acumulou: sim; Número do Concurso: 1886; Dezenas Sorteadas: 07, 40, 54, 15, 03, 45
Data sorteio: 20/12/2016; Acumulou: sim; Número do Concurso: 1887; Dezenas Sorteadas: 23, 56, 41, 46, 34, 11
Data sorteio: 22/12/2016; Acumulou: não; Número do Concurso: 1888; Dezenas Sorteadas: 48, 01, 18, 45, 17, 10
Data sorteio: 24/12/2016; Acumulou: sim; Número do Concurso: 1889; Dezenas Sorteadas: 30, 25, 23, 44, 28, 16
Data sorteio: 31/12/2016; Acumulou: não; Número do Concurso: 1890; Dezenas Sorteadas: 05, 24, 51, 22, 11, 53
Data sorteio: 04/01/2017; Acumulou: sim; Número do Concurso: 1891; Dezenas Sorteadas: 47, 01, 03, 19, 23, 58
Data sorteio: 07/01/2017; Acumulou: sim; Número do Concurso: 1892; Dezenas Sorteadas: 50, 22, 06, 37, 30, 17
Data sorteio: 11/01/2017; Acumulou: sim; Número do Concurso: 1893; Dezenas Sorteadas: 17, 58, 45, 19, 28, 16
Data sorteio: 14/01/2017; Acumulou: sim; Número do Concurso: 1894; Dezenas Sorteadas: 31, 35, 57, 54, 21, 53
Data sorteio: 18/01/2017; Acumulou: sim; Número do Concurso: 1895; Dezenas Sorteadas: 03, 05, 02, 34, 10, 15
Data sorteio: 21/01/2017; Acumulou: não; Número do Concurso: 1896; Dezenas Sorteadas: 25, 06, 14, 21, 03, 15
Data sorteio: 25/01/2017; Acumulou: sim; Número do Concurso: 1897; Dezenas Sorteadas: 52, 09, 58, 47, 22, 25
Data sorteio: 28/01/2017; Acumulou: sim; Número do Concurso: 1898; Dezenas Sorteadas: 53, 12, 58, 55, 34, 45
Data sorteio: 01/02/2017; Acumulou: sim; Número do Concurso: 1899; Dezenas Sorteadas: 48, 35, 44, 23, 36, 20
Data sorteio: 04/02/2017; Acumulou: sim; Número do Concurso: 1900; Dezenas Sorteadas: 46, 11, 08, 43, 28, 27
Data sorteio: 08/02/2017; Acumulou: sim; Número do Concurso: 1901; Dezenas Sorteadas: 30, 53, 26, 11, 37, 12
Data sorteio: 11/02/2017; Acumulou: não; Número do Concurso: 1902; Dezenas Sorteadas: 25, 18, 02, 21, 09, 07
Data sorteio: 15/02/2017; Acumulou: sim; Número do Concurso: 1903; Dezenas Sorteadas: 09, 43, 10, 15, 45, 28
Data sorteio: 18/02/2017; Acumulou: sim; Número do Concurso: 1904; Dezenas Sorteadas: 21, 18, 56, 15, 51, 12
Data sorteio: 21/02/2017; Acumulou: sim; Número do Concurso: 1905; Dezenas Sorteadas: 43, 54, 29, 57, 35, 56
Data sorteio: 23/02/2017; Acumulou: sim; Número do Concurso: 1906; Dezenas Sorteadas: 27, 40, 33, 06, 39, 60
Data sorteio: 25/02/2017; Acumulou: sim; Número do Concurso: 1907; Dezenas Sorteadas: 03, 48, 44, 35, 25, 38
Data sorteio: 01/03/2017; Acumulou: sim; Número do Concurso: 1908; Dezenas Sorteadas: 10, 27, 57, 13, 23, 04
Data sorteio: 04/03/2017; Acumulou: sim; Número do Concurso: 1909; Dezenas Sorteadas: 47, 43, 45, 40, 57, 11
Data sorteio: 08/03/2017; Acumulou: não; Número do Concurso: 1910; Dezenas Sorteadas: 09, 06, 39, 15, 22, 48
Data sorteio: 11/03/2017; Acumulou: sim; Número do Concurso: 1911; Dezenas Sorteadas: 32, 16, 33, 23, 18, 30
Data sorteio: 15/03/2017; Acumulou: não; Número do Concurso: 1912; Dezenas Sorteadas: 42, 10, 33, 36, 13, 35
Data sorteio: 18/03/2017; Acumulou: sim; Número do Concurso: 1913; Dezenas Sorteadas: 14, 56, 52, 17, 04, 43
Data sorteio: 22/03/2017; Acumulou: não; Número do Concurso: 1914; Dezenas Sorteadas: 39, 33, 29, 16, 44, 42
Data sorteio: 25/03/2017; Acumulou: sim; Número do Concurso: 1915; Dezenas Sorteadas: 57, 21, 02, 33, 20, 48
Data sorteio: 29/03/2017; Acumulou: sim; Número do Concurso: 1916; Dezenas Sorteadas: 03, 50, 18, 23, 09, 52
Data sorteio: 01/04/2017; Acumulou: sim; Número do Concurso: 1917; Dezenas Sorteadas: 04, 36, 25, 21, 46, 33
Data sorteio: 05/04/2017; Acumulou: sim; Número do Concurso: 1918; Dezenas Sorteadas: 22, 17, 50, 38, 20, 16
Data sorteio: 08/04/2017; Acumulou: sim; Número do Concurso: 1919; Dezenas Sorteadas: 60, 28, 54, 37, 45, 11
Data sorteio: 12/04/2017; Acumulou: sim; Número do Concurso: 1920; Dezenas Sorteadas: 39, 45, 31, 25, 43, 33
Data sorteio: 15/04/2017; Acumulou: sim; Número do Concurso: 1921; Dezenas Sorteadas: 19, 10, 16, 15, 28, 35
Data sorteio: 19/04/2017; Acumulou: sim; Número do Concurso: 1922; Dezenas Sorteadas: 20, 41, 22, 36, 43, 38
Data sorteio: 22/04/2017; Acumulou: sim; Número do Concurso: 1923; Dezenas Sorteadas: 46, 34, 59, 45, 09, 42
Data sorteio: 26/04/2017; Acumulou: não; Número do Concurso: 1924; Dezenas Sorteadas: 16, 52, 53, 58, 30, 12
Data sorteio: 29/04/2017; Acumulou: sim; Número do Concurso: 1925; Dezenas Sorteadas: 47, 43, 38, 01, 17, 45
Data sorteio: 03/05/2017; Acumulou: não; Número do Concurso: 1926; Dezenas Sorteadas: 46, 03, 02, 30, 14, 20
Data sorteio: 06/05/2017; Acumulou: não; Número do Concurso: 1927; Dezenas Sorteadas: 11, 05, 30, 31, 13, 19
Data sorteio: 09/05/2017; Acumulou: sim; Número do Concurso: 1928; Dezenas Sorteadas: 28, 51, 59, 26, 53, 10
Data sorteio: 11/05/2017; Acumulou: sim; Número do Concurso: 1929; Dezenas Sorteadas: 10, 52, 23, 36, 03, 43
Data sorteio: 13/05/2017; Acumulou: sim; Número do Concurso: 1930; Dezenas Sorteadas: 17, 56, 37, 52, 18, 04
Data sorteio: 17/05/2017; Acumulou: sim; Número do Concurso: 1931; Dezenas Sorteadas: 34, 08, 02, 15, 09, 22
Data sorteio: 20/05/2017; Acumulou: sim; Número do Concurso: 1932; Dezenas Sorteadas: 55, 21, 16, 44, 29, 10
Data sorteio: 24/05/2017; Acumulou: sim; Número do Concurso: 1933; Dezenas Sorteadas: 15, 19, 35, 59, 14, 02
Data sorteio: 27/05/2017; Acumulou: sim; Número do Concurso: 1934; Dezenas Sorteadas: 56, 39, 35, 08, 23, 59
